source_type,database_name,table_name,column_name,column_position,data_type,is_nullable,column_key
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,id_app,5,Nullable(Int64),YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,bundle,6,Nullable(String),YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,bundle_numerico,7,Nullable(Int64),YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,channel,8,Nullable(String),YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,id_os,9,Int64,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,inventory_type,10,Nullable(String),YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,country,11,String,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,id_size,12,Nullable(Int64),YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,ad_size,13,String,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,json_data,14,Nullable(String),YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,json_qa,15,Nullable(String),YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,delivery_network,16,"AggregateFunction(sum, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,delivery_network_rejected_ad,17,"AggregateFunction(sum, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,delivery_winner,18,"AggregateFunction(sum, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,delivery_cache,19,"AggregateFunction(sum, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,delivery_cache_winner,20,"AggregateFunction(sum, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,total_time_response,21,"AggregateFunction(sum, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,total_time_response_with_ad_direct,22,"AggregateFunction(sum, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,total_time_response_with_ad_cache,23,"AggregateFunction(sum, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,impressions_total,24,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,impressions_direct,25,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,impressions_cache,26,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_publisher_in_request,27,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_publisher_from_dashboard,28,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_publisher_request_used,29,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_network_request,30,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_network_response_gross_total,31,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_network_response_net_total,32,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_publisher_response_total,33,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_network_response_gross_direct,34,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_network_response_net_direct,35,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_publisher_response_direct,36,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_network_response_gross_cache,37,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_network_response_net_cache,38,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,price_publisher_response_cache,39,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,v_quartiles_0,40,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,v_quartiles_25,41,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,v_quartiles_50,42,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,v_quartiles_75,43,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,v_quartiles_100,44,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,clicks_total,45,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,clicks_direct,46,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-dist,clicks_cache,47,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,date,1,String,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,endpoint,2,String,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,id_user,3,Int64,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,adunit,4,String,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,id_app,5,Int64,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,bundle,6,String,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,bundle_numerico,7,Nullable(Int64),YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,channel,8,Nullable(String),YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,id_os,9,Int64,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,inventory_type,10,String,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,country,11,String,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,id_size,12,Int64,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,ad_size,13,String,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,json_data,14,String,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,json_qa,15,String,YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,impressions_total,16,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,impressions_direct,17,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,impressions_cache,18,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_publisher_in_request,19,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_publisher_from_dashboard,20,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_publisher_request_used,21,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_network_request,22,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_network_response_gross_total,23,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_network_response_net_total,24,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_publisher_response_total,25,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_network_response_gross_direct,26,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_network_response_net_direct,27,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_publisher_response_direct,28,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_network_response_gross_cache,29,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_network_response_net_cache,30,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,price_publisher_response_cache,31,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,v_quartiles_0,32,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,v_quartiles_25,33,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,v_quartiles_50,34,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,v_quartiles_75,35,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-bidder-deals-stats-by-day-aggregate-impressions-mv,v_quartiles_100,36,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,date,1,String,YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,hour,2,Int64,YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,minute,3,Int64,YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,datacenter,4,String,YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,canary,5,Bool,YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,endpoint,6,String,YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,endpoint_type,7,Nullable(String),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,mediation_connection,8,Nullable(String),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,id_user,9,Nullable(Int64),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,adunit,10,String,YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,id_app,11,Nullable(Int64),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,bundle,12,Nullable(String),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,bundle_numerico,13,Nullable(Int64),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,channel,14,Nullable(String),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,id_os,15,Int64,YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,inventory_type,16,Nullable(String),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,country,17,String,YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,id_size,18,Nullable(Int64),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,ad_size,19,String,YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,network_id,20,Int64,YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,network_name,21,Nullable(String),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,network_key,22,Nullable(String),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,json_data,23,Nullable(String),YES,PRI
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,impressions_validated_total,24,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,impressions_validated_showed_duplicated,25,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,impressions_validated_expired,26,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,impressions_duplicated_total,27,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,impressions_duplicated_showed_duplicated,28,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,impressions_duplicated_expired,29,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,impressions_timeout_total,30,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,impressions_timeout_showed_duplicated,31,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,impressions_timeout_expired,32,"AggregateFunction(uniqCombined64, Int64)",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_net_validated_total,33,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_net_validated_showed_duplicated,34,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_net_validated_expired,35,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_net_duplicated_total,36,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_net_duplicated_showed_duplicated,37,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_net_duplicated_expired,38,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_net_timeout_total,39,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_net_timeout_showed_duplicated,40,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_net_timeout_expired,41,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_gross_validated_total,42,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_gross_validated_showed_duplicated,43,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_gross_validated_expired,44,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_gross_duplicated_total,45,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_gross_duplicated_showed_duplicated,46,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_gross_duplicated_expired,47,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_gross_timeout_total,48,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_gross_timeout_showed_duplicated,49,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_network_gross_timeout_expired,50,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_publisher_validated_total,51,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_publisher_validated_showed_duplicated,52,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_publisher_validated_expired,53,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
clickhouse,consolidated,ssp-check-impression-by-minute-aggregate,revenue_publisher_duplicated_total,54,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,
